trade_date,open,close,high,low,volume,money
2018-01-02,4045.21,4087.4,4087.78,4045.21,14693543500.0,1.78402032875e+11
2018-01-03,4091.46,4111.39,4140.05,4088.73,15185221800.0,2.05726889556e+11
2018-01-04,4114.12,4128.81,4137.64,4105.89,13454379400.0,1.74523556133e+11
2018-01-05,4133.34,4138.75,4151.28,4123.28,14900987200.0,1.85206293226e+11
2018-01-08,4140.85,4160.16,4166.32,4127.31,17387766600.0,2.26403872932e+11
2018-01-09,4157.54,4189.3,4191.28,4153.5,13903429400.0,1.81975079758e+11
2018-01-10,4187.2,4207.81,4211.05,4175.14,15112166600.0,1.94850253886e+11
2018-01-11,4197.11,4205.59,4211.8,4181.96,12157853900.0,1.70407305946e+11
2018-01-12,4205.14,4225.0,4227.39,4199.03,11135479400.0,1.57606210635e+11
2018-01-15,4229.84,4225.24,4262.93,4216.36,17090789700.0,2.34986586088e+11
2018-01-16,4215.62,4258.47,4260.21,4213.13,16149496300.0,2.28271224756e+11
2018-01-17,4261.78,4248.12,4283.34,4230.54,21431103200.0,2.84554359815e+11
2018-01-18,4259.38,4271.42,4292.64,4246.68,17203284600.0,2.25289688909e+11
2018-01-19,4281.94,4285.4,4316.57,4269.62,20949057000.0,2.5855472536e+11
2018-01-22,4276.48,4336.6,4338.48,4275.9,17464319500.0,2.33960223311e+11
2018-01-23,4346.89,4382.61,4383.57,4346.79,20186758500.0,2.57113359897e+11
2018-01-24,4389.45,4389.89,4397.82,4349.09,21981888900.0,2.8447080953e+11
2018-01-25,4381.98,4365.08,4392.2,4336.24,19537495000.0,2.5030809187e+11
2018-01-26,4352.22,4381.3,4403.34,4351.49,17722723700.0,2.23331309122e+11
2018-01-29,4387.06,4302.02,4395.91,4287.11,19110035400.0,2.56176323789e+11
2018-01-30,4286.68,4256.1,4308.51,4251.57,13903473000.0,1.86650566155e+11
2018-01-31,4234.11,4275.9,4287.86,4232.77,14521016400.0,1.94401798025e+11
2018-02-01,4276.34,4245.9,4287.39,4214.29,19000293400.0,2.39230298933e+11
2018-02-02,4213.94,4271.23,4271.76,4181.78,14606682700.0,1.91169867288e+11
2018-02-05,4204.46,4274.15,4274.15,4200.14,16134779900.0,2.17360144504e+11
2018-02-06,4182.33,4148.89,4211.52,4131.56,21491045000.0,2.79415083155e+11
2018-02-07,4205.74,4050.5,4212.57,4048.42,20312749300.0,2.61507027391e+11
2018-02-08,4022.88,4012.05,4071.67,3974.68,15926998500.0,1.99061771955e+11
2018-02-09,3896.17,3840.65,3911.29,3759.15,20634982800.0,2.46774828431e+11
2018-02-12,3846.27,3890.1,3907.84,3828.07,11618263700.0,1.49858043556e+11
2018-02-13,3925.6,3935.63,3986.98,3925.6,11256588500.0,1.44479354377e+11
2018-02-14,3945.09,3966.96,3971.4,3923.13,7108133800.0,93110201390.0
2018-02-22,4020.97,4052.73,4058.79,4009.92,10581157100.0,1.38334361735e+11
2018-02-23,4061.75,4071.09,4085.2,4035.23,9945874600.0,1.28195835194e+11
2018-02-26,4093.4,4118.42,4128.74,4048.98,13788100100.0,1.79013093605e+11
2018-02-27,4120.87,4058.98,4120.87,4051.81,12593447000.0,1.69684900954e+11
2018-02-28,4016.79,4023.64,4051.71,3991.71,10934359300.0,1.52493909262e+11
2018-03-01,3994.87,4049.09,4061.03,3986.89,11019985200.0,1.46003456663e+11
2018-03-02,4014.95,4016.46,4044.42,4006.94,9616500000.0,1.30931181201e+11
2018-03-05,4021.66,4018.1,4042.83,3995.87,8795254800.0,1.18197859452e+11
2018-03-06,4034.99,4066.56,4067.55,3998.93,13876244400.0,1.71370654136e+11
2018-03-07,4063.5,4036.65,4089.7,4027.94,10695242600.0,1.3657230556e+11
2018-03-08,4038.95,4077.6,4078.23,4029.71,9115581000.0,1.2363463712e+11
2018-03-09,4088.07,4108.87,4110.67,4076.45,11370180800.0,1.50024119651e+11
2018-03-12,4130.71,4127.67,4139.53,4112.77,14090673900.0,1.90367593786e+11
2018-03-13,4124.33,4091.25,4130.28,4087.56,11176643000.0,1.41174160638e+11
2018-03-14,4076.06,4073.34,4089.09,4066.49,9901340900.0,1.3153795937e+11
2018-03-15,4058.71,4096.16,4098.99,4058.71,8816115600.0,1.26882452702e+11
2018-03-16,4096.89,4056.42,4110.05,4055.82,8489618800.0,1.22125342027e+11
2018-03-19,4054.62,4074.25,4074.52,4033.52,8150288200.0,1.1818381514e+11
2018-03-20,4045.74,4077.7,4080.19,4040.31,8060528000.0,1.11980234031e+11
2018-03-21,4097.02,4061.05,4110.12,4046.24,9760948800.0,1.39330411871e+11
2018-03-22,4062.07,4020.35,4072.38,4003.72,8909525900.0,1.2766433799e+11
2018-03-23,3896.74,3904.94,3928.51,3834.94,18008044900.0,2.18905031317e+11
2018-03-26,3862.69,3879.89,3883.9,3829.92,11513912800.0,1.56604527227e+11
2018-03-27,3927.49,3913.27,3936.78,3881.87,11370071100.0,1.62291546573e+11
2018-03-28,3865.05,3842.72,3907.28,3835.88,10149490800.0,1.55848951057e+11
2018-03-29,3854.59,3894.05,3913.96,3794.26,11662906600.0,1.64996782981e+11
2018-03-30,3893.75,3898.5,3915.35,3879.21,9751227000.0,1.37959280455e+11
2018-04-02,3897.01,3886.92,3937.02,3882.89,11124266600.0,1.59356080038e+11
2018-04-03,3850.15,3862.48,3878.15,3839.93,9513736900.0,1.32049936105e+11
2018-04-04,3873.63,3854.86,3898.61,3852.5,8873060900.0,1.31593067938e+11
2018-04-09,3851.95,3852.93,3870.67,3827.41,8410546200.0,1.18167273509e+11
2018-04-10,3860.72,3927.17,3927.42,3851.8,10617372200.0,1.37941300225e+11
2018-04-11,3934.17,3938.34,3958.71,3924.96,11193302100.0,1.3998929063e+11
2018-04-12,3935.67,3898.64,3937.78,3896.18,8269949000.0,1.08075565476e+11
2018-04-13,3920.74,3871.14,3929.95,3866.19,7154420300.0,98921826969.0
2018-04-16,3862.47,3808.86,3869.16,3789.61,9921777000.0,1.31566866868e+11
2018-04-17,3812.87,3748.64,3822.63,3745.44,9061079000.0,1.26518751972e+11
2018-04-18,3785.31,3766.28,3789.66,3708.11,10667670600.0,1.43077676004e+11
2018-04-19,3774.78,3811.84,3824.03,3767.8,9905406000.0,1.27520121562e+11
2018-04-20,3801.21,3760.85,3815.44,3750.1,9928292500.0,1.23550664541e+11
2018-04-23,3754.69,3766.33,3787.4,3735.18,9035629100.0,1.117630315e+11
2018-04-24,3769.88,3843.49,3854.43,3769.88,11421952500.0,1.45700512791e+11
2018-04-25,3824.59,3828.7,3838.69,3817.03,7817261200.0,1.05750449452e+11
2018-04-26,3823.39,3755.49,3828.71,3744.89,8715064100.0,1.25772304515e+11
2018-04-27,3771.04,3756.88,3776.98,3714.64,8953172600.0,1.421136276e+11
2018-05-02,3769.93,3763.65,3787.3,3744.55,8330103500.0,1.2008348329e+11
2018-05-03,3756.17,3793.0,3797.53,3732.37,9396111800.0,1.22740168864e+11
2018-05-04,3784.32,3774.6,3801.52,3770.94,7155428800.0,98315254609.0
2018-05-07,3782.54,3834.19,3834.59,3776.03,8728619500.0,1.26354800811e+11
2018-05-08,3834.61,3878.68,3892.07,3833.73,9421515700.0,1.35445862529e+11
2018-05-09,3876.13,3871.62,3878.94,3855.74,6671296600.0,92322896271.0
2018-05-10,3882.84,3893.06,3894.49,3867.31,7066780900.0,1.03255140585e+11
2018-05-11,3902.15,3872.84,3903.34,3871.95,7335660400.0,1.0771545704e+11
2018-05-14,3886.87,3909.29,3919.3,3886.87,8197599900.0,1.22520047995e+11
2018-05-15,3920.14,3924.1,3924.34,3892.92,7604955500.0,1.06091905845e+11
2018-05-16,3909.82,3892.84,3923.34,3889.19,7191364600.0,1.06533930265e+11
2018-05-17,3895.49,3864.05,3899.51,3858.85,5903012300.0,87104164680.0
2018-05-18,3860.16,3903.06,3903.06,3841.9,7261395600.0,96823851809.0
2018-05-21,3925.54,3921.24,3937.46,3913.6,9264173700.0,1.20528726019e+11
2018-05-22,3918.82,3906.21,3918.82,3881.17,7536877800.0,1.02883344897e+11
2018-05-23,3898.27,3854.58,3898.27,3854.58,8372231900.0,1.10684503206e+11
2018-05-24,3853.29,3827.22,3859.1,3823.92,6834502200.0,93408219637.0
2018-05-25,3823.74,3816.5,3841.12,3804.13,7083638600.0,95667543827.0
2018-05-28,3816.26,3833.26,3846.55,3799.32,7152113200.0,1.00001639047e+11
2018-05-29,3824.19,3804.01,3841.78,3800.67,8155266200.0,1.17288580582e+11
2018-05-30,3755.18,3723.37,3767.89,3722.07,8791328500.0,1.1585897581e+11
2018-05-31,3749.3,3802.38,3804.79,3742.53,9266689400.0,1.3054542218e+11
2018-06-01,3789.67,3770.59,3802.54,3753.84,7782181300.0,1.05934865863e+11
2018-06-04,3785.19,3807.58,3813.41,3776.62,7662434100.0,1.1514646845e+11
2018-06-05,3811.29,3845.32,3845.56,3800.93,7868736000.0,1.21261467224e+11
2018-06-06,3839.68,3837.35,3848.33,3830.9,7311723700.0,1.07142041766e+11
2018-06-07,3846.94,3831.01,3859.85,3827.69,8025614700.0,1.12365710702e+11
2018-06-08,3819.45,3779.62,3819.46,3759.27,8333733500.0,1.07818798321e+11
2018-06-11,3770.21,3779.98,3792.55,3756.51,6870983400.0,1.05597924649e+11
2018-06-12,3783.19,3825.95,3830.47,3765.26,7320624400.0,1.16217139615e+11
2018-06-13,3814.62,3788.34,3817.45,3782.07,6637797000.0,97185498920.0
2018-06-14,3774.64,3773.37,3808.16,3759.25,6847132200.0,99234014984.0
2018-06-15,3763.04,3753.43,3780.34,3737.43,8548889300.0,1.09534900847e+11
2018-06-19,3702.67,3621.12,3712.82,3583.02,16070654200.0,1.93848797293e+11
2018-06-20,3602.55,3635.44,3649.34,3578.17,8671809800.0,1.12804812786e+11
2018-06-21,3633.56,3592.97,3673.56,3589.49,9390855200.0,1.15584149028e+11
2018-06-22,3567.89,3608.9,3609.08,3542.46,7511786400.0,89687282053.0
2018-06-25,3625.8,3560.48,3631.03,3559.03,7987707800.0,1.06690345317e+11
2018-06-26,3521.59,3531.11,3541.78,3478.21,8498526900.0,1.08132167346e+11
2018-06-27,3525.13,3459.26,3537.66,3441.78,8149181700.0,1.07628896582e+11
2018-06-28,3434.94,3423.53,3477.06,3416.95,7591805100.0,98570527345.0
2018-06-29,3431.96,3510.98,3512.38,3425.22,7725703100.0,97616367299.0
2018-07-02,3504.46,3407.96,3506.9,3383.5,8435144900.0,1.07601540659e+11
2018-07-03,3410.48,3409.28,3422.04,3319.29,9527869300.0,1.29898019347e+11
2018-07-04,3398.78,3363.75,3418.33,3359.09,7515799700.0,93648559089.0
2018-07-05,3365.55,3342.44,3398.49,3330.71,8158798100.0,97544619590.0
2018-07-06,3347.06,3365.12,3396.25,3295.73,8609757900.0,1.09481942501e+11
2018-07-09,3378.91,3459.18,3459.32,3378.91,7660154500.0,1.00918863679e+11
2018-07-10,3464.91,3467.52,3474.14,3437.27,6954882300.0,90127445728.0
2018-07-11,3398.93,3407.53,3427.57,3375.14,7204095000.0,89661507129.0
2018-07-12,3403.33,3481.06,3499.1,3403.33,9635356400.0,1.17805514793e+11
2018-07-13,3488.5,3492.69,3499.76,3474.91,7295589700.0,99800184924.0
2018-07-16,3488.97,3472.09,3506.24,3459.73,6828199900.0,90754288081.0
2018-07-17,3466.42,3449.38,3467.19,3420.97,6198307600.0,85720563654.0
2018-07-18,3456.61,3431.32,3479.26,3430.16,6653033000.0,88556873195.0
2018-07-19,3444.8,3428.34,3466.51,3417.96,6847771600.0,88804907805.0
2018-07-20,3426.46,3492.89,3505.93,3398.95,10198472700.0,1.22196953815e+11
2018-07-23,3471.86,3525.75,3527.53,3464.65,11903662700.0,1.43960930682e+11
2018-07-24,3530.66,3581.71,3596.51,3530.66,15691243500.0,1.77448954019e+11
2018-07-25,3589.51,3577.75,3589.98,3566.31,9675850100.0,1.12176694173e+11
2018-07-26,3583.32,3536.25,3593.92,3528.64,9034964100.0,1.05577285189e+11
2018-07-27,3533.77,3521.23,3545.41,3512.7,7017810400.0,81192174902.0
2018-07-30,3520.85,3515.08,3550.9,3489.55,8211699500.0,96183097601.0
2018-07-31,3510.47,3517.66,3528.15,3493.15,6798081700.0,80022152109.0
2018-08-01,3530.03,3447.39,3543.61,3446.78,9034861700.0,1.07477214866e+11
2018-08-02,3434.35,3370.96,3434.35,3322.1,10130872700.0,1.22401283623e+11
2018-08-03,3366.66,3315.28,3381.34,3315.2,7079691000.0,91395987151.0
2018-08-06,3312.82,3273.27,3344.25,3257.69,7797508300.0,97517991022.0
2018-08-07,3284.98,3368.87,3368.96,3263.5,9178391600.0,1.07512223951e+11
2018-08-08,3362.15,3314.51,3368.16,3311.77,7928486500.0,90958912013.0
2018-08-09,3303.48,3397.53,3408.39,3299.62,9195757200.0,1.08802315182e+11
2018-08-10,3398.41,3405.02,3424.04,3380.57,6896729900.0,85634522136.0
2018-08-13,3369.98,3390.34,3396.19,3336.7,7619153200.0,90869290864.0
2018-08-14,3386.48,3372.91,3391.73,3356.61,6065144600.0,72121992610.0
2018-08-15,3371.96,3291.98,3372.14,3288.71,6817405500.0,83402193917.0
2018-08-16,3251.86,3276.73,3315.2,3231.56,7654736600.0,89269175663.0
2018-08-17,3305.9,3229.62,3311.57,3224.1,6739541300.0,84452452537.6
2018-08-20,3238.22,3267.25,3267.25,3209.01,7090422800.0,88963382601.9
2018-08-21,3271.84,3326.65,3331.71,3270.03,7520558300.0,97925840441.5
2018-08-22,3328.97,3307.95,3328.97,3299.39,5078705700.0,66548536184.4
2018-08-23,3308.46,3320.03,3336.11,3285.81,6111233400.0,80212785557.6
2018-08-24,3308.48,3325.33,3353.04,3291.87,6376589700.0,77197847851.7
2018-08-27,3339.39,3406.57,3406.57,3339.26,9427008200.0,1.14960964551e+11
2018-08-28,3408.15,3400.17,3416.59,3388.81,7544536300.0,94945949810.0
2018-08-29,3393.05,3386.57,3398.71,3377.12,6702040400.0,79072300213.0
2018-08-30,3385.81,3351.09,3402.56,3349.47,6838529000.0,80226052652.0
2018-08-31,3333.38,3334.5,3356.58,3310.87,7620563000.0,96091892858.0
2018-09-03,3320.69,3321.82,3325.61,3291.78,6642985500.0,81305681453.0
2018-09-04,3324.19,3363.9,3370.96,3307.96,6708880700.0,85892034874.0
2018-09-05,3349.7,3298.14,3354.2,3298.14,6430188800.0,80656675217.0
2018-09-06,3286.66,3262.88,3311.5,3253.76,6230028800.0,79373138215.9
2018-09-07,3273.89,3277.64,3316.61,3253.72,6394740800.0,81263439990.3
2018-09-10,3271.38,3230.07,3277.88,3227.85,6381705100.0,76175580336.9
2018-09-11,3229.71,3224.21,3245.62,3209.11,5849130500.0,67722118923.3
2018-09-12,3216.99,3202.02,3225.6,3194.98,5462789900.0,68887020055.9
2018-09-13,3239.69,3236.57,3249.59,3191.4,6729032700.0,85887962112.6
2018-09-14,3242.83,3242.09,3254.1,3227.94,6013064000.0,76481211955.9
2018-09-17,3224.93,3204.92,3230.79,3200.51,5225954700.0,60650940907.6
2018-09-18,3193.64,3269.43,3270.11,3193.64,7042503500.0,83899137593.0
2018-09-19,3262.0,3312.48,3335.99,3258.31,8917066600.0,1.09395423838e+11
2018-09-20,3314.88,3310.13,3332.31,3303.07,6456105700.0,76660845175.0
2018-09-21,3320.7,3410.49,3410.49,3307.77,10841600500.0,1.23573117858e+11
2018-09-25,3375.97,3379.8,3394.38,3367.03,6905469300.0,82870029933.1
2018-09-26,3388.56,3417.24,3448.26,3383.24,9317334300.0,1.19113319089e+11
2018-09-27,3415.95,3403.59,3423.71,3394.73,6976524100.0,87573300844.9
2018-09-28,3409.96,3438.86,3444.99,3404.7,8437775600.0,94880274571.6
2018-10-08,3361.56,3290.9,3364.46,3285.25,9788898900.0,1.14164218382e+11
2018-10-09,3290.17,3288.69,3309.8,3276.13,6672327400.0,78372941344.8
2018-10-10,3295.43,3281.6,3315.73,3256.58,6449282800.0,79166808584.8
2018-10-11,3179.54,3124.11,3209.52,3099.04,12094134200.0,1.25723084486e+11
2018-10-12,3123.37,3170.73,3184.12,3094.97,9861115100.0,1.04423076623e+11
2018-10-15,3173.85,3126.45,3183.13,3120.23,6960502300.0,77137696800.3
2018-10-16,3128.58,3100.97,3166.09,3089.37,6888772100.0,75206470956.0
2018-10-17,3140.68,3118.25,3149.13,3062.55,7683713800.0,86132695913.3
2018-10-18,3097.79,3044.39,3097.79,3043.38,7377196800.0,79703731918.5
2018-10-19,3017.75,3134.95,3137.75,3009.5,9883968800.0,1.10951369122e+11
2018-10-22,3159.56,3270.27,3297.38,3159.56,14586204500.0,1.70651306178e+11
2018-10-23,3273.13,3183.43,3276.02,3163.57,12101324100.0,1.42589176815e+11
2018-10-24,3169.46,3188.2,3245.4,3164.29,11090974400.0,1.20954387288e+11
2018-10-25,3107.84,3194.31,3197.32,3099.89,10695181700.0,1.1329174643e+11
2018-10-26,3204.28,3173.64,3218.1,3151.92,10129935400.0,1.0607036676e+11
2018-10-29,3157.49,3076.89,3158.81,3062.58,9183978900.0,1.08479490211e+11
2018-10-30,3061.93,3110.26,3146.63,3050.77,11607010100.0,1.31767102718e+11
2018-10-31,3116.66,3153.82,3168.92,3106.03,11120745500.0,1.17099697836e+11
2018-11-01,3185.2,3177.03,3217.8,3173.1,13265337900.0,1.4591930428e+11
2018-11-02,3258.61,3290.25,3290.25,3222.44,15346610400.0,1.7834064341e+11
2018-11-05,3269.47,3262.84,3279.88,3230.36,10970668300.0,1.23630922689e+11
2018-11-06,3254.98,3243.15,3254.98,3213.89,8386913800.0,91703898055.4
2018-11-07,3243.88,3221.91,3270.5,3218.42,9161552800.0,1.01814918974e+11
2018-11-08,3251.73,3212.77,3253.57,3207.71,7641454000.0,85221664741.0
2018-11-09,3193.3,3167.44,3193.3,3166.31,8428276200.0,88194192201.7
2018-11-12,3160.25,3205.14,3206.51,3152.44,8806239100.0,97363052031.5
2018-11-13,3164.92,3237.38,3254.77,3161.1,12649346400.0,1.25603047265e+11
2018-11-14,3233.64,3204.94,3239.24,3200.23,11380865900.0,1.05386565968e+11
2018-11-15,3201.28,3242.37,3242.38,3198.78,9855881000.0,1.00119192332e+11
2018-11-16,3242.88,3257.67,3282.39,3223.72,12687683500.0,1.35379803918e+11
2018-11-19,3258.79,3294.6,3294.6,3251.07,11595659500.0,1.23188777592e+11
2018-11-20,3268.08,3218.41,3278.78,3213.68,10936115400.0,1.14155066806e+11
2018-11-21,3187.1,3226.49,3230.26,3185.24,8411972600.0,87813273908.4
2018-11-22,3232.97,3214.43,3235.45,3199.7,6509829100.0,70083372614.5
2018-11-23,3208.59,3143.48,3212.2,3139.39,8463825500.0,86864946183.9
2018-11-26,3148.67,3141.24,3169.44,3131.64,5937914000.0,61899479598.9
2018-11-27,3152.77,3137.24,3162.01,3126.29,5540783200.0,61946261110.2
2018-11-28,3137.75,3178.93,3179.41,3126.62,7488195500.0,77620553113.3
2018-11-29,3198.83,3137.65,3204.86,3137.65,8049846600.0,86927611883.2
2018-11-30,3136.2,3172.69,3175.15,3132.42,7092104400.0,77297697684.1
2018-12-03,3260.69,3260.95,3273.64,3228.36,12148715700.0,1.4582841649e+11
2018-12-04,3256.23,3267.71,3267.94,3243.7,7941503900.0,90543600273.8
2018-12-05,3224.26,3252.0,3266.9,3219.98,7615305200.0,90909093829.9
2018-12-06,3218.11,3181.67,3223.52,3179.89,7632877100.0,95678883443.9
2018-12-07,3187.49,3181.56,3193.82,3176.71,5336192400.0,66323970656.9
2018-12-10,3153.52,3144.76,3170.15,3134.38,6343727300.0,73717204733.2
2018-12-11,3148.23,3159.82,3161.96,3143.61,5322387700.0,60014969778.9
2018-12-12,3181.57,3170.61,3182.21,3160.28,5330991400.0,60536223473.6
2018-12-13,3178.89,3219.69,3234.08,3169.42,9044275500.0,1.03375478637e+11
2018-12-14,3207.35,3165.91,3210.72,3165.91,8430125000.0,91576900504.8
2018-12-17,3158.28,3161.2,3167.51,3134.37,6649700700.0,77151490857.7
2018-12-18,3139.95,3128.43,3165.0,3114.47,6382031900.0,72035451400.0
2018-12-19,3133.74,3091.13,3137.01,3086.76,5552229900.0,67872922422.5
2018-12-20,3083.54,3067.42,3097.72,3044.29,6974946300.0,78181426503.7
2018-12-21,3055.33,3029.4,3057.4,3007.61,7675810100.0,84824064753.3
2018-12-24,3015.5,3038.2,3040.35,3007.33,5729961500.0,63880740605.4
2018-12-25,3006.88,3017.28,3030.14,2964.88,7868942500.0,80413567307.4
2018-12-26,3012.87,3002.03,3029.06,2996.48,5564703200.0,58574968998.0
2018-12-27,3042.95,2990.51,3047.23,2990.51,8054178500.0,81159269974.1
2018-12-28,2994.8,3010.65,3024.35,2984.82,7105377900.0,78145310042.0
2019-01-02,3017.07,2969.54,3018.78,2958.49,6866302100.0,76105571277.8
2019-01-03,2963.02,2964.84,3000.44,2953.25,7086710300.0,76664797393.4
2019-01-04,2940.19,3035.87,3036.81,2935.83,10331897200.0,1.07141037088e+11
2019-01-07,3055.15,3054.3,3061.75,3035.91,10116435900.0,1.05703940791e+11
2019-01-08,3049.87,3047.7,3055.51,3038.53,8617058500.0,79628882664.2
2019-01-09,3065.23,3078.48,3117.96,3062.85,10736435000.0,1.17129678906e+11
2019-01-10,3077.48,3072.69,3092.54,3062.57,8527175600.0,90206871737.0
2019-01-11,3082.26,3094.78,3102.83,3071.03,7178642400.0,77420239578.5
2019-01-14,3092.5,3067.78,3097.41,3064.38,6612170200.0,68115969094.5
2019-01-15,3071.52,3127.99,3129.37,3064.67,8877296200.0,99976891144.1
2019-01-16,3126.13,3128.65,3135.01,3117.29,8021434100.0,85781591791.1
2019-01-17,3132.63,3111.42,3141.71,3110.06,8017487100.0,82888206986.1
2019-01-18,3124.5,3168.17,3171.69,3120.35,10396383400.0,1.06780658491e+11
2019-01-21,3170.88,3185.64,3199.21,3170.88,9391502200.0,1.0553698658e+11
2019-01-22,3181.95,3143.32,3181.95,3135.34,7299052800.0,78150876312.7
2019-01-23,3136.1,3141.05,3157.63,3131.87,5987047800.0,62669652004.0
2019-01-24,3146.6,3158.78,3165.63,3125.3,7293463600.0,80963877218.7
2019-01-25,3165.18,3184.47,3203.17,3164.41,8396772900.0,93207954747.8
2019-01-28,3203.12,3183.78,3228.87,3174.72,8262243100.0,97371496147.1
2019-01-29,3177.26,3193.97,3200.99,3148.23,7765833400.0,85943908590.0
2019-01-30,3181.66,3168.48,3202.9,3167.89,6374651700.0,73005123447.1
2019-01-31,3182.7,3201.63,3216.07,3178.01,8624783900.0,97509924771.0
2019-02-01,3225.73,3247.4,3247.5,3207.72,8201964100.0,94766412762.8
2019-02-11,3239.81,3306.47,3307.06,3239.81,9881843400.0,1.14752354821e+11
2019-02-12,3306.35,3330.34,3335.36,3298.63,12223246200.0,1.22834101007e+11
2019-02-13,3337.78,3397.03,3405.58,3329.14,16382833200.0,1.68866262062e+11
2019-02-14,3392.85,3402.14,3415.4,3381.98,15112729000.0,1.38649287971e+11
2019-02-15,3391.24,3338.7,3395.03,3335.87,14366860300.0,1.41555060948e+11
2019-02-18,3366.42,3445.74,3445.74,3366.42,18288608900.0,1.80449742544e+11
2019-02-19,3454.72,3439.61,3480.79,3419.07,17908378500.0,1.85762746553e+11
2019-02-20,3449.93,3451.93,3463.77,3421.51,14739031100.0,1.4557026307e+11
2019-02-21,3450.14,3442.71,3500.25,3431.63,18014328700.0,1.85197154785e+11
2019-02-22,3439.38,3520.12,3520.12,3417.98,18723797400.0,2.02869288708e+11
2019-02-25,3575.85,3729.48,3729.48,3574.69,34255712200.0,3.76382393433e+11
2019-02-26,3734.71,3684.69,3762.11,3679.27,35803869800.0,3.87632860075e+11
2019-02-27,3682.81,3678.39,3737.63,3638.33,28623600700.0,3.07306148139e+11
2019-02-28,3675.26,3669.37,3695.46,3650.05,18481022000.0,2.06010958185e+11
2019-03-01,3699.22,3749.71,3749.71,3668.77,20471100400.0,2.35620623488e+11
2019-03-04,3783.04,3794.1,3886.58,3764.78,32349012600.0,3.76397284706e+11
2019-03-05,3785.38,3816.01,3816.16,3770.79,23085316600.0,2.61464122212e+11
2019-03-06,3822.86,3848.09,3855.16,3787.52,31807737100.0,3.31155616598e+11
2019-03-07,3841.15,3808.85,3845.18,3778.8,32984654800.0,3.59339152916e+11
2019-03-08,3721.4,3657.58,3774.54,3656.19,31799007700.0,3.49296691227e+11
2019-03-11,3663.98,3729.95,3731.91,3650.81,23091286500.0,2.68718458804e+11
2019-03-12,3758.32,3755.35,3804.72,3723.68,27492638200.0,3.25180619759e+11
2019-03-13,3758.71,3724.19,3763.09,3708.81,23368224800.0,2.8617104816e+11
2019-03-14,3710.29,3698.49,3747.82,3673.85,19081723700.0,2.3182014939e+11
2019-03-15,3713.94,3745.01,3782.24,3713.94,17517454400.0,2.24194362925e+11
2019-03-18,3753.64,3851.75,3851.75,3733.68,21692806000.0,2.7647344887e+11
2019-03-19,3856.59,3833.96,3868.34,3815.22,18172711000.0,2.24096889634e+11
2019-03-20,3825.34,3835.44,3855.15,3790.51,17563209000.0,2.15406993602e+11
2019-03-21,3840.28,3836.89,3864.07,3823.47,19631031000.0,2.31993445602e+11
2019-03-22,3838.13,3833.8,3845.58,3786.59,17135699300.0,1.98518386319e+11
2019-03-25,3776.44,3742.83,3807.18,3741.61,19858632900.0,2.23396564361e+11
2019-03-26,3766.53,3700.44,3770.84,3687.55,17304657900.0,1.96547811179e+11
2019-03-27,3724.41,3743.39,3750.26,3703.45,13875845400.0,1.77507528442e+11
2019-03-28,3731.06,3728.4,3755.72,3710.08,13327212900.0,1.72604392908e+11
2019-03-29,3739.77,3872.34,3876.38,3739.77,21563910300.0,2.83022298648e+11
2019-04-01,3901.17,3973.93,3982.91,3901.17,27138270400.0,3.40799403573e+11
2019-04-02,3986.34,3971.29,3988.1,3956.51,22600034100.0,2.81892057021e+11
2019-04-03,3947.87,4022.16,4026.5,3939.78,23191736800.0,2.84826495445e+11
2019-04-04,4039.74,4062.23,4072.11,4021.71,26041093900.0,3.13539431378e+11
2019-04-08,4097.1,4057.23,4122.6,4017.49,26750557600.0,3.24670452523e+11
2019-04-09,4063.81,4075.43,4084.24,4038.28,18295680800.0,2.43187913128e+11
